AirportID,Name,Latitude,Longitude
13817,Oodnadatta Airport,-27.56,135.44527778
13818,Odense Airport,55.47666667,10.33083333
13819,Oakland Airport,39.40666667,-79.41388889
13820,Odessa International,46.42694444,30.67638889
13821,A.J. Eisenberg,48.25166667,-122.67361111
13822,Oecusse Airport,-9.19805556,124.34472222
13823,Ornskoldsvik,63.40916667,18.98833333
13824,Offutt AFB,41.11944444,-95.90861111
13825,Norfolk Regional/Karl Stefan Memorial Field,41.98555556,-97.435
13826,Ofu Airport,-14.18444444,-169.67
13827,Searle Field,41.11944444,-101.76972222
13828,Orangeburg Municipal,33.45694444,-80.85944444
13829,Ogden-Hinckley,41.19555556,-112.01305556
13830,Kahului Airport,20.89861111,-156.43055556
13831,Yonaguni Airport,24.4675,122.97972222
13832,Ogdensburg International,44.68222222,-75.46333333
13833,Fayette County,39.57027778,-83.42055556
13834,Bellefontaine Regional,40.37222222,-83.81916667
13835,Ross County,39.44055556,-83.02305556
13836,Union County,40.22472222,-83.35166667
13837,Cincinnati - Blue Ash,39.24666667,-84.38888889
13838,Portage County,41.21027778,-81.25166667
13839,Kent State University,41.15138889,-81.415
13840,Ohakea Airport,-40.20611111,175.38777778
13841,Northeast Cape AFS,63.32638889,-168.96888889
13842,Ohrid Airport,41.18,20.74222222
13843,Oshakati Airport,-17.79694444,15.69944444
13844,Wyk Auf Foehr,54.68444444,8.52805556
13845,Eaton,42.56638889,-75.52416667
13846,Oshima,34.78194444,139.36027778
13847,Oita Airport,33.47944444,131.73722222
13848,Johnson County Executive,38.8475,-94.7375
13850,Naha,26.19583333,127.64583333
13851,Will Rogers World,35.39305556,-97.60083333
13852,Okadama,43.11527778,141.38444444
13853,Okayama Airport,34.75694444,133.85527778
13854,Kokomo Municipal,40.52777778,-86.05972222
13855,Okondja Airport,-0.66638889,13.67388889
13856,Yokota AB,35.74861111,139.34861111
13857,Yorke Island Airport,-9.75333333,143.405
13858,Oakey Airport,-27.41138889,151.73527778
13859,Orland Airport,63.69888889,9.60388889
13860,Olbia Costa Smeralda,40.89861111,9.5175
13861,Cattaraugus County-Olean,42.24111111,-78.37138889
13862,L. M. Clayton,48.09444444,-105.575
13863,Old Harbor Airport,57.21833333,-153.26972222
13864,Rif,64.91138889,-23.82305556
13865,Olympia Regional,46.96944444,-122.9025
13866,Olomouc Airport,49.58722222,17.21
13867,Olympic Dam Airport,-30.485,136.87666667
13868,Nogales International,31.41777778,-110.84777778
13869,Columbus Municipal,41.44861111,-97.34083333
13870,Olive Branch Airport,34.97861111,-89.78694444
13871,Eppley Airfield,41.30305556,-95.89416667
13872,Omboue Airport,-1.58333333,9.26666667
13873,Nome Airport,64.5125,-165.44444444
13874,Uromiyeh,37.66805556,45.06861111
13876,Omak Airport,48.46444444,-119.51805556
13877,Omkalai Airport,-6.18555556,144.95833333
13878,Mostar Airport,43.28277778,17.84583333
13879,Oradea Airport,47.02527778,21.9025
13880,Omsk Tsentralny,54.96722222,73.31027778
13881,Winona Municipal/Max Conrad Field,44.07972222,-91.71166667
13882,Ondangwa Airport,-17.87861111,15.9525
13883,Mornington Island Airport,-16.6625,139.17805556
13884,Oneonta Municipal,42.52472222,-75.06444444
13885,Odate Noshiro Airport,40.19194444,140.37138889
13886,The O'Neill Municipal-John L. Baker Field,42.46944444,-98.68777778
13887,Socorro Municipal,34.0225,-106.90305556
13888,Onion Bay Airport,58.06805556,-153.25388889
13889,Ontario Municipal,44.01944444,-117.01305556
13890,Newport Municipal,44.58027778,-124.05805556
13891,Ontario International,34.05611111,-117.60111111
13892,Enrique A Jimenez,9.36055556,-79.86722222
13893,Cobol Alaska/Scaled/,57.48333333,-135.86666667
13894,Toksook Bay,60.54138889,-165.08722222
13895,Gold Coast Airport,-28.16444444,153.50472222
13896,Cooma Airport,-36.30833333,148.97333333
13898,Miami Opa Locka Executive,25.9075,-80.27833333
13899,Ophir Airport,63.14583333,-156.52888889
13900,Porto Airport,41.24805556,-8.68111111
13901,McDonald Lake Airport,55.93722222,-131.81277778
13902,Bible Camp Airport,57.92638889,-156.08333333
13903,Cinder River Lodge Airport,57.06666667,-157.81416667
13905,Lemesurier Island Airport,58.28444444,-136.08472222
13906,Tracy Arm Airport,57.91138889,-133.40222222
13908,Vrems Airport,57.85694444,-157.08666667
13909,Akolik Airport,68.98333333,-163.44555556
13910,Mels Airport,56.23333333,-160.075
13911,Meshik Airport,56.76666667,-158.08527778
13912,Telaquana Lake Airport,60.95527778,-153.9075
13913,Chelatna Lake Lodge Airport,62.43416667,-151.41472222
13914,Pumice Airport,57.17833333,-157.73333333
13915,Points Alsworth,60.18333333,-154.33388889
13916,Twin Lakes Airport,60.65277778,-154.03611111
13917,Sandy Airport,56.23333333,-160.22583333
13919,Waterkloof AFB,-25.83,28.2225
13920,Shirleyville Airport,61.01361111,-151.40694444
13921,Doug Carney Strip Airport,61.43416667,-157.05
13922,Shisholik Airport,67.0,-162.83333333
13923,Camp Sivinuvik,66.88333333,-161.48333333
13924,American Creek Airport,62.04333333,-158.25638889
13925,Grants Pass Airport,42.51,-123.38805556
13926,Siletz Bay State,44.87666667,-124.02861111
13927,Florence Municipal,43.98277778,-124.11138889
13928,Orebro Airport,59.2225,15.0375
13929,Orocue Airport,4.79027778,-71.34833333
13930,Chicago O'Hare International,41.97722222,-87.90805556
13931,Norfolk International,36.89472222,-76.20111111
13932,Zorg en Hoop,5.81111111,-55.19222222
13933,Worcester Regional,42.26722222,-71.87555556
13934,Port Lions Airport,57.885,-152.8475
13935,Cork Airport,51.84138889,-8.49111111
13936,Executive,28.54555556,-81.33305556
13937,Ahmed Benbella,35.62111111,-0.62472222
13939,Orapa Airport,-21.26611111,25.31944444
13940,Northway Airport,62.96111111,-141.92805556
13941,Juan Mendoza,-17.95555556,-67.07583333
13942,Robert/Bob/Curtis Memorial,66.8175,-161.02222222
13943,Paris Orly,48.72527778,2.35944444
13944,Orange Walk Airport,18.06666667,-88.55
13945,Osaka Metropolitan Area,34.60527778,135.3425
13946,Grand Glaize - Osage Beach,38.11055556,-92.68055556
13947,Oscoda-Wurtsmith,44.45166667,-83.39416667
13948,Are Ostersund,63.19416667,14.50194444
13949,Wittman Regional,43.98444444,-88.55694444
13950,Osijek Airport,45.46277778,18.81027778
13951,Oskarshamn Airport,57.35055556,16.49805556
13952,Gardermoen,60.19444444,11.09888889
13953,Mosul International,36.30583333,43.1475
13954,Osan AB,37.09166667,127.02944444
13955,Redzikowo,54.47861111,17.10416667
13956,Mosnov,49.69611111,18.11083333
13957,Oostende,51.19888889,2.86222222
13958,Ohio State University,40.07972222,-83.07305556
13959,Kosciusko/Attala County,33.09027778,-89.54194444
13960,Namsos Airport,64.47222222,11.57861111
13961,Zegrze Pomorskie,54.04222222,16.26388889
13962,Raul Arias Espinoza,8.62833333,-79.03444444
13963,Worthington Municipal,43.655,-95.57916667
13964,Southwest Oregon Regional,43.41694444,-124.24694444
13965,Ottumwa Regional,41.10722222,-92.44694444
13966,Henri Coanda,44.57111111,26.085
13967,Coto 47 Airport,8.60166667,-82.96861111
13968,Anacortes Airport,48.49861111,-122.6625
13969,Otu Airport,7.0,-74.71666667
13970,Ralph Wien Memorial,66.88472222,-162.59805556
13971,Ouagadougou Airport,12.35305556,-1.5125
13972,Angads International,34.79416667,-1.93194444
13973,Ouesso Airport,1.62055556,16.03805556
13974,Oudtshoorn Airport,-33.60694444,22.18888889
13975,Oulu Airport,64.93,25.35444444
13976,University of Oklahoma/Max Westheimer,35.24555556,-97.47222222
13977,Batouri Airport,4.47666667,14.36277778
13978,Bekily Airport,-24.23638889,45.30416667
13979,Tolmachevo,55.02277778,82.62472222
13980,Asturias Airport,43.56361111,-6.03472222
13981,Oroville Municipal,39.48777778,-121.62194444
13982,Owatonna Degner Regional,44.12333333,-93.26055556
13983,Owensboro Daviess County Regional,37.73888889,-87.16694444
13984,Norwood Memorial,42.19055556,-71.17305556
13986,Osvaldo Vieira,11.895,-15.65361111
13987,Waterbury Oxford,41.47861111,-73.13527778
13988,Oxnard,34.20083333,-119.20722222
13989,Knoxville Municipal,41.30166667,-93.11277778
13990,Goya Airport,-29.10583333,-59.21861111
13991,Oyem Airport,1.54305556,11.58138889
13992,Oiapoque Airport,3.85444444,-51.79666667
13993,Tres Arroyos Airport,-38.38694444,-60.32972222
13994,Yosemite National Park Airport,37.75,-119.58333333
13995,Ozona Municipal,30.73527778,-101.20222222
13996,Misamis,8.18055556,123.84138889
13997,Zaporizhzhia International,47.86722222,35.315
13998,Moron AB,37.175,-5.61611111
13999,Cairns AAF,31.27583333,-85.71333333
14000,Husky Haven,41.78888889,-75.89
14001,Bedford County,40.08611111,-78.51361111
14002,Hpa An,16.89361111,97.67444444
14003,Paderborn/Lippstadt,51.61416667,8.61638889
14004,Snohomish County,47.90694444,-122.28166667
14005,Pagadian Airport,7.82694444,123.46
14006,Barkley Regional,37.06027778,-88.77305556
14007,Port Allen,21.89694444,-159.60305556
14009,Tyndall AFB,30.06916667,-85.575
14010,Pattani Airport,6.78555556,101.15361111
14011,Palo Alto Airport,37.46111111,-122.115
14012,Port Au Prince International,18.58,-72.2925
14013,Palmer Buddy Woods Municipal,61.595,-149.08861111
14014,Paris Metropolitan Area,48.90361111,2.44944444
14015,Paros Airport,37.02083333,25.11305556
14016,Jai Prakash Narayan International Patna,25.59083333,85.0875
14017,Paulo Afonso,-9.40083333,-38.25055556
14018,Port-de-Paix Airport,19.93444444,-72.84777778
14019,Tungud/Pamol,5.99305556,117.39444444
14020,Tajin,20.60222222,-97.46083333
14021,Point Barrow LRRS,71.33861111,-156.63277778
14022,Hermanos Serdan International,19.15805556,-98.37138889
14023,Porbandar Airport,21.64944444,69.65638889
14024,Pine Bluff Regional Grider Field,34.17444444,-91.93555556
14025,Plattsburgh International,44.65083333,-73.46805556
14026,Paro International,27.40333333,89.42472222
14027,Palm Beach International,26.68305556,-80.09555556
14028,Pack Creek Airport,57.8,-134.7
14029,General Bartolome Salom,10.48027778,-68.07277778
14030,Johan A. Pengel International,5.45277778,-55.18777778
14031,Porto Amboim Airport,-10.72194444,13.76555556
14032,Paraburdoo Airport,-23.17111111,117.74527778
14033,Puerto Barrios Airport,15.73083333,-88.58388889
14034,Pike County Hatcher Field,37.56194444,-82.56638889
14036,Plettenberg Bay Airport,-34.08833333,23.32916667
14037,Portage Creek Airport,58.90638889,-157.71111111
14038,Puerto Rico Airport,1.9,-75.15
14039,Prairie Du Chien Municipal,43.01916667,-91.12361111
14040,Painter Creek Airport,57.15388889,-157.39694444
14041,Paso Caballos Airport,17.26111111,-90.24611111
14042,Porcupine Creek Airport,67.23777778,-150.28611111
14043,Captain FAP David Abensur Rengifo International,-8.37805556,-74.57416667
14044,Princeton Airport,40.39916667,-74.65888889
14045,Puerto Inirida Airport,3.85361111,-67.90638889
14046,Pedro Bay Airport,59.79694444,-154.13
14047,Mueo Nickel,-21.31666667,164.99833333
14048,Tabing,-0.875,100.35194444
14050,Dekalb Peachtree,33.87555556,-84.30194444
14051,Ponta Delgada Airport,37.74222222,-25.69833333
14052,Capitan Corbeta C. A. Curbelo International,-34.85527778,-55.09416667
14053,Piedras Negras International,28.6275,-100.53444444
14054,Eastern Oregon Regional at Pendleton,45.69472222,-118.84305556
14055,Tydeo Larre Borges International,-32.36333333,-58.06222222
14056,Plovdiv Airport,42.06777778,24.85083333
14057,Portland International,45.58861111,-122.59694444
14058,Pedernales Airport,9.97861111,-62.23138889
14059,Las Malvinas Airport,-11.855,-72.93944444
14060,Andoas,-2.8,-76.46666667
14061,Penneshaw Airport,-35.73333333,137.93333333
14062,Pelican Seaplane Base,57.95,-136.23333333
14063,Bolshoe Savino,57.91333333,56.0225
14064,Perugia S Francesco,43.09805556,12.51388889
14065,Matecana,4.8125,-75.74
14066,Capital International,40.0725,116.5975
14067,Padre Aldamiz,-12.61388889,-69.22861111
14068,Penang International,5.29722222,100.27694444
14069,Progreso Airport,15.38666667,-87.80666667
14070,Pecos Municipal,31.3825,-103.51083333
14071,Perth International,-31.94027778,115.96694444
14072,Pelotas Airport,-31.71833333,-52.32777778
14073,Puerto Lempira Airport,15.26222222,-83.78138889
14074,Bacha Khan International,33.99388889,71.51444444
14075,Paf Warren Airport,58.72694444,-156.94333333
14076,Passo Fundo Airport,-28.25,-52.33333333
14077,Port Frederick Airport,57.95,-135.65
14078,Bay County,30.2125,-85.68194444
14079,Pafos International,34.71805556,32.48472222
14080,Ilebo Airport,-4.33,20.58972222
14081,Page Municipal,36.92611111,-111.44833333
14082,Punta Gorda Airport,26.91888889,-81.99083333
14083,Perpignan Rivesaltes,42.74027778,2.87083333
14084,Pantnagar Airport,29.03361111,79.47222222
14085,Chitato Airport,-7.3575,20.80361111
14086,Depati Amir,-2.16222222,106.13916667
14087,Jackson County,30.37638889,-88.49527778
14088,Port Graham Airport,59.34861111,-151.83027778
14089,Stevens Field,37.28638889,-107.05611111
14091,Peach Springs Dirt Strip,35.52833333,-113.24666667
14092,Pitt Greenville,35.63555556,-77.38416667
14093,Phan Rang Airport,11.63361111,108.95166667
14094,Parnaiba Airport,-2.89166667,-41.73833333
14095,Port Harcourt Airport,4.84638889,7.02166667
14096,Harry Clever Field,40.47027778,-81.42
14097,Port Hedland International,-20.37777778,118.62638889
14098,Newport News/Williamsburg International,37.13194444,-76.49305556
14099,Pinheiro Airport,-2.47472222,-45.10527778
14100,Philadelphia International,39.87194444,-75.24055556
14101,St. Clair County International,42.91083333,-82.52888889
14102,Point Hope Airport,68.34861111,-166.79916667
14103,Nanuku Resort,-18.25583333,178.04944444
14104,Phitsanulok Airport,16.78305556,100.27916667
14105,Henry County,36.33583333,-88.38444444
14106,Kruger Park Gateway,-23.93638889,31.15583333
14107,Phoenix Sky Harbor International,33.43416667,-112.01166667
14108,General Downing - Peoria International,40.66416667,-89.69333333
14109,Hattiesburg-Laurel Regional,31.46722222,-89.33694444
14110,Pine Cay British West Indies,21.88333333,-72.1
14111,Nassau-Paradise Island,25.08333333,-77.3
14112,St Pete Clearwater International,27.90861111,-82.68638889
14113,Pocatello Regional,42.90972222,-112.59583333
14114,Phillips Field,64.85,-147.78666667
14115,Prestwick,55.50333333,-4.57583333
14116,Harris County,32.84055556,-84.8825
14117,Parintins Airport,-2.67305556,-56.77722222
14118,Pisco International,-13.74472222,-76.22027778
14119,Pilot Point Airport,57.58027778,-157.57194444
14120,Pierre Regional,44.38277778,-100.28583333
14121,Poitiers Biard,46.58861111,0.30805556
14122,Pittsburgh International,40.49138889,-80.23277778
14123,Capitan FAP Guillermo Concha Iberico,-5.20583333,-80.61638889
14124,Pico,38.55444444,-28.44138889
14125,Point Lay LRRS,69.73277778,-163.00527778
14126,Payson Airport,34.25694444,-111.33916667
14127,Panjgur Airport,26.95444444,64.1325
14128,Puerto Jimenez Airport,8.53555556,-83.30111111
14129,Port San Juan Airport,60.05,-148.06666667
14130,Napaskiak Airport,60.70305556,-161.77833333
14131,Mid-Ohio Valley Regional,39.345,-81.43944444
14132,Yelizovo,53.16944444,158.45055556
14133,Park Rapids Municipal-Konshok Field,46.90111111,-95.07305556
14134,Parkes Airport,-33.13138889,148.23916667
14135,Porto Heli,37.29861111,23.14944444
14136,Pakhokku,21.40527778,95.11138889
14138,Pokhara Airport,28.20111111,83.98166667
14139,Simpang Tiga,0.46416667,101.43861111
14140,Selebi-Phikwe Airport,-22.05833333,27.82888889
14141,Pakse International,15.13472222,105.77972222
14142,Planadas Airport,3.3,-75.7
14143,Clinton County,44.68833333,-73.52111111
14144,Planeta Rica Airport,8.39583333,-75.57638889
14145,Plymouth Airport,50.42277778,-4.10583333
14147,M Graham Clark Downtown,36.62583333,-93.22888889
14148,Ponta Pelada Airport,-3.14611111,-59.98638889
14149,Sultan Mahmud Badaruddin II,-2.8975,104.69777778
14150,Pellston Regional Airport of Emmet County,45.57083333,-84.79666667
14151,Port Lincoln Airport,-34.60527778,135.88027778
14152,Palanga International,55.97333333,21.09388889
14153,Providenciales International,21.77388889,-72.26861111
14154,Plato Airport,9.80111111,-74.78638889
14155,Pampulha Carlos Drummond de Andrade,-19.85083333,-43.95
14156,Palu Celebes-Mutiara Indon.,-0.91666667,119.9
14157,Plymouth Municipal,41.365,-86.30027778
14158,Port Elizabeth International,-33.985,25.61722222
14159,Pemba,-5.2575,39.81138889
14160,Pembina Municipal,48.9425,-97.24055556
14161,El Tepual International,-41.43888889,-73.09388889
14162,Palmdale USAF Plant 42,34.62944444,-118.08444444
14163,Parma Airport,44.82694444,10.29694444
14164,Ponta Pora Airport,-22.54972222,-55.7025
14165,Greater Portsmouth Regional,38.84055556,-82.84722222
14166,Palma de Mallorca,39.55166667,2.73666667
14167,Port Moller Airport,56.00611111,-160.56083333
14168,Palermo Airport,38.18194444,13.09944444
14169,Pimaga Airport,-6.49861111,143.51055556
14170,Perito Moreno Airport,-46.53777778,-70.97861111
14171,Palmerston North,-40.31972222,175.61444444
14172,Palmyra Airport,34.55722222,38.31666667
14173,Paimiut Airport,61.96666667,-160.23333333
14174,General Santiago Marino International,10.91333333,-63.9675
14175,Palmas Airport,-10.20472222,-48.34361111
14176,Puerto Madryn,-42.79444444,-65.01972222
14177,Palmar Sur,8.95083333,-83.46861111
14178,Pamplona Airport,42.77,-1.64638889
14179,Porto Nacional Airport,-10.71833333,-48.39916667
14180,Ponca City Regional,36.73194444,-97.09972222
14181,Punta Gorda Airport,16.10222222,-88.80833333
14182,Northeast Philadelphia,40.08194444,-75.01055556
14183,Peterson's Point Airport,58.68333333,-156.83333333
14184,Paranagua Airport,-25.54,-48.53111111
14185,Phnom Penh International,11.54666667,104.84416667
14186,Pohnpei International,6.985,158.20972222
14187,Supadio,-0.15083333,109.40388889
14188,Pantelleria Airport,36.81638889,11.96888889
14189,Pinotepa Nacional,16.35083333,-98.06277778
14190,Girua,-8.80444444,148.30888889
14191,Pune Airport,18.58222222,73.91972222
14192,Antonio Agostinho Neto,-4.81611111,11.88666667
14193,Pensacola International,30.47333333,-87.18666667
14194,Sherman-Denison Airport,33.7,-96.66666667
14195,Petrolina Airport,-9.39333333,-40.49055556
14196,Salgado Filho,-29.99472222,-51.17111111
14197,Pope AAF,35.17083333,-79.01444444
14198,Brackett Field,34.09166667,-117.78166667
14199,Port Frederick Airport,58.11666667,-135.5
14200,Polk AAF,31.04472222,-93.19166667
14201,Hayes Field,36.71111111,-90.31388889
14202,Port Gentil Airport,-0.71472222,8.75305556
14203,Pocahontas Municipal,42.74277778,-94.64722222
14204,Capitan Nicolas Rojas,-19.54333333,-65.72388889
14205,Pemba Airport,-12.99333333,40.52472222
14206,Port Moresby International,-9.44055556,147.21833333
14207,Gregorio Luperon International,19.75777778,-70.57
14208,Polk Inlet Airport,55.2,-132.23333333
14209,Pori Airport,61.46166667,21.8
14210,Piarco,10.59527778,-61.33722222
14211,Ken Jones,18.19888889,-76.53472222
14212,Hudson Valley Regional,41.62666667,-73.88416667
14213,Portoroz Airport,45.4725,13.61555556
14214,Pontoise Cormeilles en Vexin,49.09666667,2.04083333
14215,Powell Municipal,44.86722222,-108.79333333
14216,Lawica,52.42166667,16.82361111
14217,A. de Barros,-22.1,-51.45
14218,Prospect Creek Airport,66.81416667,-150.64361111
14219,Palmas del Mar Airstrip,18.15,-65.83333333
14220,Puerto Penasco Airport,31.35194444,-113.52583333
14221,Tri City,37.33083333,-95.50611111
14222,Pago Pago International,-14.33,-170.71027778
14223,Pompano Beach Airpark,26.2475,-80.11111111
14224,Machangara,2.45,-76.60888889
14225,Powell Point Airport,24.83333333,-76.33333333
14226,Proserpine Whitsunday Coast,-20.495,148.55222222
14227,Puerto Princesa Airport,9.74194444,118.75972222
14228,Tahiti Faa'a,-17.55361111,-149.60722222
14229,Port Protection Airport,56.32916667,-133.60833333
14230,Puerto Paez Airport,6.22055556,-67.44916667
14231,Northern Maine Regional at Presque Isle,46.68888889,-68.04472222
14232,Palenque International,17.53305556,-92.01555556
14233,Port Macquarie Airport,-31.43583333,152.86333333
14234,Pilot Station Airport,61.96138889,-162.9425
14235,General Urquiza,-31.79472222,-60.48027778
14236,Paso Robles Municipal,35.67277778,-120.62694444
14237,Ernest A. Love Field,34.65472222,-112.41916667
14238,Pine Ridge Airport,43.02361111,-102.51666667
14239,Ruzyne,50.10083333,14.26
14240,Praslin Airport,-4.31916667,55.69166667
14241,Capri Airport,40.55,14.25
14243,Pristina Airport,42.57416667,21.03583333
14244,Coast Guard Heliport,58.41083333,-134.95638889
14245,Pyay Airport,18.825,95.26583333
14246,Prerov Airport,49.42583333,17.40472222
14247,Cox Field,33.63666667,-95.45083333
14248,Wonderboom,-25.65361111,28.225
14249,Prineville Airport,44.28777778,-120.90527778
14250,Pisa Airport,43.68444444,10.39333333
14251,Mid State,40.88444444,-78.08722222
14252,Tri Cities,46.26472222,-119.11916667
14253,Port Said Airport,31.27944444,32.24
14254,Mercedita,18.00888889,-66.56444444
14255,Pittsfield Municipal,42.4275,-73.29083333
14256,Petersburg James A Johnson,56.80138889,-132.94611111
14257,Pasni Airport,25.29027778,63.34444444
14258,New River Valley,37.13722222,-80.67861111
14259,Portsmouth International at Pease,43.07805556,-70.82333333
14260,Palestine Municipal,31.77972222,-95.70638889
14261,Pasto Airport,1.46666667,-77.25
14262,Palm Springs International,33.82972222,-116.50666667
14263,Pescara Airport,42.43138889,14.18305556
14264,Posadas Airport,-27.38583333,-55.97055556
14265,Palacios Municipal,28.7275,-96.25083333
14266,Stanley Airport,-51.68555556,-57.77833333
14267,Tte Av Salvador Ogaya G International,-18.97527778,-57.82055556
14268,Port Alsworth Airport,60.20444444,-154.31888889
14269,Port Alice Airport,55.78333333,-133.6
14270,Port Alexander Airport,56.24722222,-134.64638889
14271,Malolo Lailai Airport,-17.77861111,177.19666667
14272,Polokwane International,-23.84527778,29.45861111
14273,Port Heiden Airport,56.95916667,-158.63333333
14274,Portland Airport,-38.31805556,141.47111111
14275,Oakland County International,42.66555556,-83.42055556
14276,Port Armstrong Airport,56.29611111,-134.66138889
14277,Harry P Williams Memorial,29.70944444,-91.33888889
14278,Le Raizet,16.26527778,-61.53222222
14279,Pleasant Harbour Airport,57.83333333,-153.25
14280,Atkinson Municipal,37.45,-94.73111111
14281,Pratt Regional,37.7025,-98.74694444
14282,Platinum Airport,59.01777778,-161.82722222
14283,Porterville Municipal,36.02944444,-119.06277778
14284,Heritage Field,40.23944444,-75.55666667
14285,Contador,1.85777778,-76.08611111
14286,Tocumen International,9.07138889,-79.38333333
14287,Rio Amazonas,-1.50527778,-78.06277778
14288,Pueblo Memorial,38.29,-104.49805556
14289,Carbon County Regional/Buck Davis Field,39.61388889,-110.75166667
14290,Puerto Deseado Airport,-47.73527778,-65.90416667
14291,Pau Pyrenees,43.38111111,-0.42083333
14292,Port Augusta Airport,-32.50694444,137.71666667
14293,Punta Cana International,18.57083333,-68.36611111
14294,Pukarua Airport,-18.29583333,-137.01611111
14295,Port of Poulsbo Marina Moorage Seaplane Base,47.73388889,-122.64722222
14296,Prudhoe Bay Airport,70.25194444,-148.34277778
14297,Carlos Ibanez del Campo International,-53.00277778,-70.85555556
14298,Puerto Rico Airport,-11.1125,-67.52
14299,Gimhae International,35.18055556,128.93805556
14300,Puttaprathe,14.13333333,77.78333333
14301,Puerto Asis Airport,0.53333333,-76.53333333
14302,Poum Sommet,-20.26666667,164.03333333
14303,Pullman Moscow Regional,46.74388889,-117.10944444
14304,Pula Airport,44.89361111,13.92222222
14305,Puerto Cabezas Airport,14.04611111,-83.38694444
14306,Provincetown Municipal,42.07222222,-70.22083333
14307,Theodore Francis Green State,41.72222222,-71.42777778
14308,Placerville Airport,38.72416667,-120.75333333
14309,Pudong,31.14416667,121.7925
14310,Governador Jorge Teixeira de Oliveira,-8.70916667,-63.90222222
14311,Aktio,38.92555556,20.76472222
14312,Licenciado Gustavo Diaz Ordaz International,20.68,-105.25416667
14313,Provideniya Bay,64.37833333,-173.24333333
14314,Provo Municipal,40.21916667,-111.72333333
14315,Hale County,34.16805556,-101.71722222
14316,Pope Vanoy Airport,59.31666667,-154.91666667
14317,Casement,41.73527778,-81.22055556
14318,Wiley Post,35.53416667,-97.64694444
14319,Pevek Airport,69.78333333,170.59694444
14320,Chicago Executive,42.11416667,-87.90166667
14321,Portland International Jetport,43.64555556,-70.30861111
14322,Big and Little Port Walter,56.38333333,-134.65
14323,Bremerton National,47.49027778,-122.76472222
14324,Puerto Escondido International,15.87694444,-97.08916667
14325,Porto Santo Airport,33.07083333,-16.34972222
14326,Pleiku Airport,14.00416667,108.01722222
14327,Port Ashton Airport,60.0575,-148.05111111
14328,Jeypore Airport,18.88027778,82.55222222
14329,Puerto Ayacucho Airport,5.6,-67.56666667
14330,Polyarnyj Airport,66.41666667,112.05
14331,Perry Island Seaplane Base,60.68583333,-147.91666667
14332,Plymouth Municipal,41.90861111,-70.72777778
14333,Andravida,37.92527778,21.29138889
14334,Paz de Ariporo Airport,5.87611111,-71.88666667
14335,Pietermaritzburg Airport,-29.64888889,30.39861111
14336,Penzance Airport,50.11194444,-5.51611111
14337,General Manuel Carlos Piar,8.28861111,-62.76027778
14338,Port Sudan Airport,19.43361111,37.23416667
14339,Piestany International,48.625,17.82861111
14341,Jackpot/Hayden Field,41.97583333,-114.65805556
14343,Centro de Lancamento de Alcantara,-2.37305556,-44.39638889
14344,San Carlos Apache,33.35305556,-110.66722222
14345,Erie Ottawa International,41.51638889,-82.86944444
14346,Kelleys Island Land Field,41.60305556,-82.685
14347,Caledonia County,44.56916667,-72.01805556
14348,Astrodomain Helipad,29.67777778,-95.41194444
14352,Marina del Ray Airport,33.96666667,-118.45
14355,Bella Coola Airport,52.3875,-126.59583333
14358,Jackass Aeropark,36.63472222,-116.4125
14359,Oman Ranch,38.78055556,-110.32916667
14360,Put-In-Bay Airport,41.63666667,-82.82833333
14361,Middle Bass Island Airport,41.68833333,-82.80805556
14365,Indian Creek Usfs,44.76111111,-115.10722222
14366,Abilene Airport,38.9,-97.23333333
14367,North Bass Island Airport,41.71805556,-82.82111111
14368,Mont Laurier Airport,46.56472222,-75.57611111
14371,Culpeper Regional,38.52555556,-77.85972222
14373,Konarak,25.44333333,60.37916667
14375,Levelland Airport,33.55,-102.36666667
14377,Crane Island Airport,48.6,-123.0
14378,Blue Ridge,36.62972222,-80.01666667
14379,Dracena Airport,-21.46055556,-51.60694444
14380,King Fahd International,26.47111111,49.79777778
14383,Emerald Bay Airport,33.55833333,-117.71111111
14384,Boufarik Airport,36.54583333,2.87638889
14386,Camp Fox,33.40027778,-118.38333333
14387,Grognet Seaplane Base,47.16666667,-88.5
14388,Astroworld Helipad,29.68361111,-95.5
14391,Houston Metro-/Ho,29.81416667,-95.30916667
14392,Isle Royale National Park,47.83333333,-88.83333333
14393,Jubail Airport,27.03888889,49.405
14395,Kona Keahole,19.64722222,-156.01194444
14397,Cobb County International McCollum Field,34.01305556,-84.59694444
14399,Marriot Helipad Hou.,29.69777778,-95.4075
14400,Mansfield Municipal,42.00083333,-71.19833333
14403,Aeroclube de Rio Negrinho,-26.32138889,-49.52138889
14406,Orange County,38.24666667,-78.04722222
14408,Paya Lebar,1.36055556,103.90944444
14409,Post Oak Manor,29.74111111,-95.45638889
14410,Pittsfield Municipal,44.76861111,-69.37444444
14412,Keyes Point Airport,60.15,-154.61666667
14413,Nimiuk Point Airport,66.78333333,-162.01666667
14414,Nashua Street Heliport,42.3675,-71.06666667
14415,Sealing Point Airport,67.11666667,-163.75
14417,Carroll County Regional/Jack B. Poage Field,39.60833333,-77.00777778
14420,Stevensville Airport,46.525,-114.05277778
14422,Boundary County,48.72583333,-116.29527778
14423,Shingletown Airport,40.52222222,-121.81666667
14424,Woodlake Airport,36.39888889,-119.10694444
14427,Nevada County,39.22416667,-121.0025
